"","date","air quality","food poisoning","noise - residential","illegal parking","plumbing","heat/hot water","noise - street/sidewalk","blocked driveway","non-emergency police matter","animal in a park","noise - vehicle","noise","rodent","drug activity","traffic signal condition","graffiti","general construction/plumbing","lead","smoking","consumer complaint","street light condition","paint/plaster","unsanitary condition","abandoned vehicle","homeless person assistance","sewer","elevator","unsanitary animal pvt property","noise - commercial","unleashed dog","urinating in public","door/window","water system","violation of park rules","appliance","food establishment","water leak","sanitation condition","street condition","for hire vehicle complaint","curb condition","electric","safety","electrical","homeless street condition","general","street sign - missing","flooring/stairs","emergency response team (ert)","dirty conditions","building/use","sidewalk condition","boilers","new tree request","indoor sewage","illegal animal kept as pet","broken parking meter","indoor air quality","water quality","overgrown tree/branches","damaged tree","root/sewer/sidewalk condition","home delivered meal - missed delivery","mobile food vendor","outside building","highway condition","street sign - damaged","water conservation","maintenance or facility","other enforcement","illegal tree damage","dead/dying tree","animal-abuse","hazardous materials","derelict vehicles","asbestos","taxi complaint","school maintenance","covid-19 non-essential construction","derelict bicycle","noise - park","noise - house of worship","street sign - dangling","special projects inspection team (spit)","traffic","missed collection (all materials)","vending","taxi report","panhandling","unsanitary pigeon condition","bike/roller/skate chronic","day care","noise - helicopter","industrial waste","construction lead dust","drinking","lost property","illegal fireworks","encampment","bus stop shelter complaint","non-residential heat","noncompliance with phased reopening","standing water","missed collection","outdoor dining","private or charter school reopening","mass gathering complaint","snow","snow removal","dirty condition","vaccine mandate non-compliance","storm","snow or ice","illegal dumping","litter basket request","residential disposal complaint","obstruction","dead animal","street sweeping complaint","face covering violation"
"42",2020-05-11,15.5714285714286,2.57142857142857,1030.14285714286,324.714285714286,75.5714285714286,415.142857142857,301.428571428571,152.571428571429,764.857142857143,9.71428571428571,153.714285714286,118,78.5714285714286,11.7142857142857,55.5714285714286,31.8571428571429,76.7142857142857,7.14285714285714,7.85714285714286,115.428571428571,180.428571428571,49.7142857142857,115,55.7142857142857,74.5714285714286,41,18.5714285714286,4,53.5714285714286,1.14285714285714,2.57142857142857,44,90.7142857142857,3.42857142857143,24.7142857142857,20.2857142857143,34.7142857142857,2.85714285714286,106.142857142857,6.71428571428571,11.5714285714286,33,12.8571428571429,3.71428571428571,53.4285714285714,40.5714285714286,19.7142857142857,26.5714285714286,4.28571428571429,65.5714285714286,31.7142857142857,67.8571428571429,5.14285714285714,37.2857142857143,3.42857142857143,0.857142857142857,5.57142857142857,8.42857142857143,2.85714285714286,37,66,16.5714285714286,4.57142857142857,2.85714285714286,1.42857142857143,8,12.7142857142857,6,13.4285714285714,1.71428571428571,7.85714285714286,29.4285714285714,17.5714285714286,3.85714285714286,45.2857142857143,1.57142857142857,1.85714285714286,0.857142857142857,69.5714285714286,2.28571428571429,2.28571428571429,2,7.28571428571429,5.57142857142857,5.85714285714286,0,8.42857142857143,0.571428571428571,1,2.14285714285714,2.42857142857143,0.714285714285714,14.1428571428571,0.428571428571429,1.42857142857143,4.14285714285714,0.857142857142857,1.42857142857143,0.857142857142857,2,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2020-05-12,16.8571428571429,3,1105.57142857143,342.571428571429,79.4285714285714,361.285714285714,424.142857142857,162,947.714285714286,10.7142857142857,201.571428571429,124.714285714286,81.8571428571429,12.4285714285714,57.2857142857143,31.1428571428571,81.2857142857143,7.14285714285714,8,115.142857142857,178.857142857143,51.8571428571429,116.428571428571,57.8571428571429,77.2857142857143,40.8571428571429,18.5714285714286,4,61.8571428571429,0.857142857142857,2.85714285714286,47.4285714285714,93.7142857142857,6.28571428571429,25.7142857142857,20,36.7142857142857,2.42857142857143,110.285714285714,7.42857142857143,13,35.2857142857143,12.4285714285714,2.85714285714286,55.1428571428571,43.4285714285714,18.5714285714286,26.2857142857143,4.42857142857143,68.1428571428571,33.4285714285714,71.1428571428571,5.28571428571429,39.8571428571429,3.42857142857143,1.14285714285714,5.14285714285714,8.28571428571429,2.57142857142857,41.8571428571429,69,18,3.85714285714286,3.28571428571429,1.42857142857143,8.14285714285714,12.8571428571429,7.71428571428571,14.5714285714286,1.71428571428571,8.42857142857143,29.5714285714286,16.2857142857143,4.85714285714286,48.2857142857143,1.28571428571429,2,0.714285714285714,71.7142857142857,2.85714285714286,2.85714285714286,2.14285714285714,7.28571428571429,6.42857142857143,7.57142857142857,0,9.85714285714286,0.428571428571429,1,2.28571428571429,2.71428571428571,0.571428571428571,13.4285714285714,0.571428571428571,1.14285714285714,7,1,1.71428571428571,1,1.57142857142857,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2020-05-13,19,3,1261.71428571429,365.571428571429,80.7142857142857,277.428571428571,579.571428571429,169.714285714286,1154.57142857143,10.2857142857143,258.714285714286,129.571428571429,83.1428571428571,12,55.7142857142857,32.1428571428571,83.8571428571429,7.71428571428571,8,113.857142857143,179.571428571429,53.2857142857143,115,58.7142857142857,83,40,19.7142857142857,4.28571428571429,72.7142857142857,1.57142857142857,3.42857142857143,46.4285714285714,97.7142857142857,8.28571428571429,25.2857142857143,21,35.4285714285714,3.42857142857143,114.857142857143,7.85714285714286,13.4285714285714,36.7142857142857,12,2.85714285714286,57.1428571428571,42.7142857142857,22.8571428571429,25.4285714285714,4.42857142857143,70.5714285714286,35.1428571428571,73.7142857142857,5.85714285714286,44.8571428571429,3.57142857142857,1.28571428571429,5.71428571428571,9.28571428571429,2.71428571428571,41,59.7142857142857,18,3.57142857142857,3.57142857142857,1.42857142857143,7.71428571428571,12,8.57142857142857,18.2857142857143,1.71428571428571,8.85714285714286,29.8571428571429,16,5.57142857142857,50.8571428571429,1.28571428571429,2.57142857142857,0.714285714285714,73.4285714285714,2.42857142857143,5,2.28571428571429,7.71428571428571,6.71428571428571,9.14285714285714,0,9.85714285714286,0.428571428571429,0.857142857142857,2.14285714285714,2.85714285714286,0.571428571428571,11,0.714285714285714,1.28571428571429,8.14285714285714,1,3,1.14285714285714,1.57142857142857,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2020-05-14,19.4285714285714,2.14285714285714,1278.42857142857,379.714285714286,86.2857142857143,243.142857142857,639.857142857143,171.571428571429,1188.42857142857,11.1428571428571,270.285714285714,135.285714285714,85.8571428571429,12.1428571428571,57.2857142857143,34.8571428571429,84.5714285714286,8.28571428571429,8.57142857142857,117.857142857143,182.285714285714,56,119,59,86.1428571428571,39.2857142857143,20.7142857142857,4.28571428571429,74.7142857142857,1.71428571428571,3.14285714285714,47.5714285714286,95.8571428571429,9.28571428571429,25.7142857142857,20.7142857142857,37,3.71428571428571,113.714285714286,6.85714285714286,13,36,12.1428571428571,3.42857142857143,58.2857142857143,43,24.1428571428571,26,4.28571428571429,77.8571428571429,36.1428571428571,73.7142857142857,5.85714285714286,46.4285714285714,3.85714285714286,1.57142857142857,5.71428571428571,9.14285714285714,3,41.5714285714286,60.7142857142857,18.2857142857143,3.71428571428571,3.71428571428571,1.28571428571429,7,11.4285714285714,8.57142857142857,23.1428571428571,1.71428571428571,10.1428571428571,31.2857142857143,15.4285714285714,5.71428571428571,54.4285714285714,1.57142857142857,2.57142857142857,0.428571428571429,74.1428571428571,2.57142857142857,6.28571428571429,2.14285714285714,7.28571428571429,7.14285714285714,10.8571428571429,0,10.1428571428571,0.571428571428571,1.28571428571429,2.57142857142857,2.85714285714286,0.714285714285714,12.8571428571429,0.714285714285714,1.42857142857143,8.42857142857143,0.857142857142857,3.14285714285714,1.14285714285714,1.57142857142857,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2020-05-15,21.5714285714286,2.28571428571429,1279.42857142857,388.428571428571,86.4285714285714,210.571428571429,665.428571428571,173.857142857143,1201,11.7142857142857,281.285714285714,144.571428571429,86.1428571428571,13.1428571428571,59.2857142857143,25.7142857142857,82.7142857142857,11,9.14285714285714,114,186.285714285714,58.4285714285714,119.142857142857,64.4285714285714,82.8571428571429,40,20.8571428571429,4.71428571428571,80,1.42857142857143,4.42857142857143,49.4285714285714,100.285714285714,10.4285714285714,25.2857142857143,21.8571428571429,34.5714285714286,4,118.285714285714,7.85714285714286,13.4285714285714,35.1428571428571,13.1428571428571,3.57142857142857,60.1428571428571,41.1428571428571,26.7142857142857,24.2857142857143,4.85714285714286,78.2857142857143,40.1428571428571,75.1428571428571,5.57142857142857,58.1428571428571,4,1,7,10.2857142857143,3.28571428571429,42.1428571428571,54.1428571428571,18.4285714285714,3.42857142857143,3.85714285714286,1,6.71428571428571,13.2857142857143,9.57142857142857,25.5714285714286,1.71428571428571,10.8571428571429,30.7142857142857,14.4285714285714,6.57142857142857,57.4285714285714,1.85714285714286,2.85714285714286,0.428571428571429,73.4285714285714,2.42857142857143,7.14285714285714,1.85714285714286,7,7.57142857142857,13,0,9,0.714285714285714,1.28571428571429,3.14285714285714,2.57142857142857,0.714285714285714,12.5714285714286,0.714285714285714,1.71428571428571,8.71428571428571,0.857142857142857,3,1,1.57142857142857,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2020-05-16,22.1428571428571,2.14285714285714,1380.28571428571,407.142857142857,85.7142857142857,172.714285714286,675.142857142857,178,1187.28571428571,12.1428571428571,279.857142857143,150.285714285714,93,14,61.8571428571429,22.1428571428571,85,11.8571428571429,9.14285714285714,107.857142857143,197.428571428571,61.5714285714286,124.571428571429,69.1428571428571,81.4285714285714,40.1428571428571,19.8571428571429,5,80.5714285714286,1.85714285714286,4.14285714285714,47.7142857142857,95.8571428571429,9.71428571428571,23,21.7142857142857,35.1428571428571,4.57142857142857,120,7.28571428571429,14.5714285714286,35.1428571428571,13.8571428571429,3.57142857142857,62.2857142857143,42.4285714285714,28,24.4285714285714,6,77,40.7142857142857,78.2857142857143,5,58.4285714285714,4.71428571428571,2,7.85714285714286,11.1428571428571,2.57142857142857,43.8571428571429,63.5714285714286,19.4285714285714,3.85714285714286,3.85714285714286,1.14285714285714,6,12.5714285714286,8.71428571428571,26.7142857142857,1.85714285714286,10.1428571428571,32,14,6.57142857142857,60.4285714285714,1.85714285714286,3.85714285714286,0.428571428571429,72.1428571428571,3.28571428571429,7.85714285714286,1.71428571428571,7.28571428571429,7,14.1428571428571,0,8.71428571428571,0.857142857142857,1.28571428571429,3.42857142857143,3,1,10.5714285714286,1.28571428571429,1.85714285714286,9.42857142857143,1.14285714285714,4,1.57142857142857,1.28571428571429,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2020-05-17,21.5714285714286,2.28571428571429,1378,429.571428571429,88,152.142857142857,684.571428571429,177.142857142857,1176,12.2857142857143,272.857142857143,154.142857142857,96.4285714285714,14.1428571428571,64.8571428571429,21.1428571428571,95,12.5714285714286,9.14285714285714,108.571428571429,201.285714285714,62,123.142857142857,69.8571428571429,84.5714285714286,40.7142857142857,21.7142857142857,5.28571428571429,79.7142857142857,2,4.14285714285714,47.4285714285714,91.8571428571429,10.8571428571429,23.5714285714286,21.1428571428571,36.5714285714286,4.28571428571429,117.142857142857,7.28571428571429,14.2857142857143,34,12.8571428571429,4,62.8571428571429,39.5714285714286,26.4285714285714,25.5714285714286,6.85714285714286,78.2857142857143,39.7142857142857,87.5714285714286,4.14285714285714,62.2857142857143,4,1.85714285714286,8.85714285714286,12,2.57142857142857,46,65.7142857142857,18.5714285714286,3.14285714285714,2.71428571428571,1,6.42857142857143,15.7142857142857,8.57142857142857,26.7142857142857,1.85714285714286,11.1428571428571,33.5714285714286,14.2857142857143,5.57142857142857,62.1428571428571,1.57142857142857,3.57142857142857,0.428571428571429,72.4285714285714,3.71428571428571,8.71428571428571,1.85714285714286,7.28571428571429,7.28571428571429,15.4285714285714,0,8,0.714285714285714,2,3.28571428571429,3,1,10,1.14285714285714,1.71428571428571,9.85714285714286,1.14285714285714,4,1.28571428571429,1,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2020-05-18,21,2.85714285714286,1364.28571428571,430.428571428571,93,146,690.428571428571,183.857142857143,1162.85714285714,12.8571428571429,274.428571428571,150.142857142857,97,13.7142857142857,66,15.2857142857143,89,12,9.14285714285714,104.285714285714,198.428571428571,64,124.142857142857,68.2857142857143,85.4285714285714,39.7142857142857,23.7142857142857,4.85714285714286,78.4285714285714,2.42857142857143,4.14285714285714,48.1428571428571,94.8571428571429,13,26.5714285714286,20.2857142857143,38,3.85714285714286,116.571428571429,8.42857142857143,13.2857142857143,34.7142857142857,14,3.71428571428571,62.7142857142857,40.7142857142857,32.4285714285714,24.5714285714286,7.57142857142857,78.2857142857143,39.4285714285714,90.8571428571429,4,65.8571428571429,4.85714285714286,1.85714285714286,10.4285714285714,10.8571428571429,2.42857142857143,46.5714285714286,68.4285714285714,17.5714285714286,3.14285714285714,2.85714285714286,0.857142857142857,8.42857142857143,11.7142857142857,9.71428571428571,29.8571428571429,2,10.4285714285714,33.7142857142857,14.4285714285714,5.71428571428571,62.7142857142857,1.71428571428571,3.57142857142857,0.571428571428571,65.4285714285714,4.28571428571429,9,2,8,6.71428571428571,14.7142857142857,0,7.85714285714286,0.571428571428571,2,3,2.85714285714286,1.28571428571429,10.5714285714286,1.28571428571429,1.71428571428571,10.4285714285714,1.42857142857143,4.14285714285714,1.57142857142857,0.857142857142857,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-05-19,21.8571428571429,3,1314.57142857143,438,91.7142857142857,140.857142857143,640.857142857143,186.142857142857,1054.85714285714,12.2857142857143,255,150.857142857143,96.2857142857143,13.2857142857143,63.5714285714286,14.4285714285714,88.8571428571429,11.1428571428571,9.28571428571429,103.285714285714,193,64.4285714285714,122.285714285714,70.2857142857143,87.2857142857143,42.2857142857143,26.5714285714286,5.71428571428571,76,4.42857142857143,3.85714285714286,46,94.1428571428571,11.2857142857143,27.5714285714286,21.7142857142857,37.1428571428571,4.14285714285714,117.857142857143,7.85714285714286,12.8571428571429,34,14.4285714285714,4,61.7142857142857,38,28.8571428571429,23.5714285714286,8.42857142857143,79.5714285714286,38.5714285714286,79.7142857142857,3.28571428571429,67.1428571428571,4.57142857142857,1.71428571428571,11.8571428571429,10.8571428571429,2.57142857142857,45.4285714285714,68.7142857142857,17.7142857142857,3.57142857142857,2.71428571428571,1,9.14285714285714,12.4285714285714,8.57142857142857,29.7142857142857,1.42857142857143,10.7142857142857,33.8571428571429,15.1428571428571,5.57142857142857,64.5714285714286,1.85714285714286,4.42857142857143,0.571428571428571,63.7142857142857,4.42857142857143,8.42857142857143,1.85714285714286,7.42857142857143,5.57142857142857,14.2857142857143,0,7.14285714285714,0.571428571428571,2.14285714285714,3.28571428571429,3.42857142857143,1.14285714285714,14.2857142857143,1.42857142857143,2,10,1,3.28571428571429,1.42857142857143,0.714285714285714,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-05-20,20.1428571428571,3.42857142857143,1219.42857142857,429.142857142857,92.1428571428571,135.142857142857,538,183.571428571429,851.428571428571,10.7142857142857,213,147,95.8571428571429,13.1428571428571,65.7142857142857,14.5714285714286,86.8571428571429,10.5714285714286,9.14285714285714,100,193.285714285714,63.2857142857143,123.428571428571,72.2857142857143,87.4285714285714,54,27.1428571428571,5.28571428571429,70,4,3.85714285714286,46.7142857142857,93.5714285714286,9.42857142857143,27.8571428571429,20.2857142857143,38.8571428571429,3.28571428571429,118,7.85714285714286,12.4285714285714,35.7142857142857,14.7142857142857,4.14285714285714,60,38.1428571428571,29.4285714285714,24.7142857142857,8.71428571428571,77.4285714285714,38,78.5714285714286,2.85714285714286,67,4.42857142857143,1.57142857142857,11.8571428571429,10.5714285714286,2.42857142857143,45.5714285714286,71.8571428571429,17.8571428571429,3.71428571428571,3.28571428571429,0.857142857142857,9.57142857142857,12.8571428571429,7.57142857142857,27.5714285714286,1.71428571428571,11.4285714285714,34,15.4285714285714,5.71428571428571,64.4285714285714,1.85714285714286,4.28571428571429,0.571428571428571,62.4285714285714,4.42857142857143,6.14285714285714,1.85714285714286,6.85714285714286,5,13.7142857142857,0,6.85714285714286,0.714285714285714,2.14285714285714,3.28571428571429,3.14285714285714,1.14285714285714,13.8571428571429,1.42857142857143,1.85714285714286,9.28571428571429,1.28571428571429,2.57142857142857,1.42857142857143,0.714285714285714,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2020-05-21,20.4285714285714,3.71428571428571,1352.71428571429,429.857142857143,88.5714285714286,136.857142857143,583.142857142857,187.714285714286,865.428571428571,9.42857142857143,229.142857142857,144.285714285714,99.8571428571429,13,64,12.4285714285714,85.4285714285714,9.71428571428571,8.85714285714286,98.5714285714286,191.142857142857,61.7142857142857,122.142857142857,70.8571428571429,88.2857142857143,56.7142857142857,27.2857142857143,5.57142857142857,76,4.14285714285714,3.85714285714286,46.8571428571429,92.4285714285714,10.7142857142857,28.2857142857143,19.4285714285714,36.4285714285714,3.14285714285714,120.571428571429,8.42857142857143,13.5714285714286,37.7142857142857,14.4285714285714,3.42857142857143,60.4285714285714,38.4285714285714,29.1428571428571,23.4285714285714,9.14285714285714,73.7142857142857,37.7142857142857,76,2.57142857142857,71.7142857142857,4.57142857142857,1.28571428571429,11.8571428571429,10.7142857142857,2.28571428571429,46,71,18,3.57142857142857,3.85714285714286,0.857142857142857,9,12.1428571428571,7.71428571428571,25.5714285714286,1.71428571428571,10.1428571428571,32.5714285714286,17.1428571428571,5.71428571428571,64.8571428571429,2.14285714285714,4.42857142857143,0.857142857142857,61,4.14285714285714,10.2857142857143,1.57142857142857,8.28571428571429,4.71428571428571,13.8571428571429,0,6.71428571428571,0.571428571428571,2,3.14285714285714,2.85714285714286,1,13.4285714285714,1.42857142857143,1.71428571428571,10.2857142857143,1.28571428571429,3.85714285714286,1.42857142857143,1,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2020-05-22,19,3.85714285714286,1541.71428571429,438.142857142857,84,132.571428571429,729,187.857142857143,933.857142857143,9.14285714285714,257.285714285714,135.285714285714,98.8571428571429,13.1428571428571,57.7142857142857,13.7142857142857,79,6.85714285714286,8,94,161.428571428571,58.4285714285714,115.714285714286,64,87.8571428571429,53.8571428571429,28.4285714285714,4.71428571428571,77.8571428571429,4.28571428571429,3.14285714285714,45.7142857142857,83.5714285714286,14.4285714285714,26.5714285714286,18.5714285714286,34.2857142857143,3.42857142857143,113.285714285714,7.14285714285714,12.8571428571429,37.7142857142857,13,3.42857142857143,54.2857142857143,39.2857142857143,27.7142857142857,23.2857142857143,9.28571428571429,72.5714285714286,34.2857142857143,72.2857142857143,2,60.2857142857143,4,1.57142857142857,10.1428571428571,9.28571428571429,1.71428571428571,43.5714285714286,68.1428571428571,17,4,3.85714285714286,1,8.57142857142857,10.4285714285714,6.71428571428571,24.7142857142857,2,9.85714285714286,30.7142857142857,20.1428571428571,5,63,1.71428571428571,4.14285714285714,0.857142857142857,54.2857142857143,5.14285714285714,12.7142857142857,1.71428571428571,8.57142857142857,3.85714285714286,12.8571428571429,0,6.28571428571429,0.428571428571429,1.71428571428571,2.42857142857143,2.85714285714286,1,15.1428571428571,1.28571428571429,1.14285714285714,12.1428571428571,1.28571428571429,7.85714285714286,1.57142857142857,1.42857142857143,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-05-23,19.1428571428571,3.85714285714286,1514.14285714286,430.571428571429,83.5714285714286,127.714285714286,826.142857142857,190.142857142857,951.142857142857,8.57142857142857,292.285714285714,138,100.428571428571,14.5714285714286,54.5714285714286,13.8571428571429,80.7142857142857,5.85714285714286,8.14285714285714,95.1428571428571,118.142857142857,62.1428571428571,122.428571428571,63.1428571428571,93,57.7142857142857,31.5714285714286,5.42857142857143,80.7142857142857,4.71428571428571,3.85714285714286,47.5714285714286,86,16.5714285714286,26.5714285714286,18.4285714285714,37.8571428571429,3.85714285714286,117.857142857143,6.71428571428571,13.2857142857143,37.8571428571429,12.2857142857143,3.14285714285714,54.8571428571429,39.2857142857143,26.5714285714286,24.2857142857143,8.42857142857143,78.1428571428571,38.2857142857143,73.7142857142857,2,60.8571428571429,2.71428571428571,1.14285714285714,10,9,2.14285714285714,47.8571428571429,58,16.7142857142857,4.42857142857143,4.28571428571429,1,9.42857142857143,12.2857142857143,7.14285714285714,26.5714285714286,2.28571428571429,10.4285714285714,29.1428571428571,21.5714285714286,5.71428571428571,61.2857142857143,2,3.14285714285714,1,50.5714285714286,4.42857142857143,14,1.85714285714286,9.14285714285714,4.71428571428571,14.2857142857143,0,7.85714285714286,0.142857142857143,1.71428571428571,2.42857142857143,2.42857142857143,0.571428571428571,17.4285714285714,0.857142857142857,0.857142857142857,13,1.14285714285714,8.85714285714286,1.28571428571429,1.85714285714286,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2020-05-24,21.7142857142857,3.57142857142857,1542.28571428571,435.714285714286,83.1428571428571,114.571428571429,892.857142857143,196.714285714286,955.714285714286,9.14285714285714,312.428571428571,143.142857142857,103.571428571429,14.4285714285714,53,15,76.5714285714286,6.28571428571429,7.57142857142857,89.2857142857143,156.571428571429,62.5714285714286,127.571428571429,64.4285714285714,89.8571428571429,58.7142857142857,34.5714285714286,5.85714285714286,85.4285714285714,4.57142857142857,5,48.1428571428571,107.571428571429,16.4285714285714,28.4285714285714,18.4285714285714,40.1428571428571,4.71428571428571,115.285714285714,7.42857142857143,13.8571428571429,41.7142857142857,13,3,57.5714285714286,41.1428571428571,27.7142857142857,23.8571428571429,8.42857142857143,80.7142857142857,40,65.1428571428571,1.85714285714286,63.2857142857143,3.28571428571429,1.28571428571429,9.28571428571429,8.14285714285714,2.57142857142857,51.4285714285714,57.1428571428571,18.7142857142857,5,4.42857142857143,0.857142857142857,9.14285714285714,10,7.85714285714286,29.4285714285714,2.28571428571429,10.1428571428571,29,23.8571428571429,5.71428571428571,57.5714285714286,2.42857142857143,3.28571428571429,1.71428571428571,49.7142857142857,4.71428571428571,15.7142857142857,1.85714285714286,8.85714285714286,5.28571428571429,13.5714285714286,0,9.42857142857143,0.142857142857143,1.14285714285714,3,2.28571428571429,0.714285714285714,15.8571428571429,1.14285714285714,0.571428571428571,13.8571428571429,1.28571428571429,9.28571428571429,1.57142857142857,2,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2020-05-25,23.8571428571429,3.14285714285714,1542,444.428571428571,87,103.571428571429,914.285714285714,193.714285714286,924.714285714286,10.1428571428571,313.285714285714,156.571428571429,105,13.8571428571429,50.5714285714286,14.7142857142857,80.8571428571429,7.14285714285714,7.14285714285714,89.4285714285714,153.571428571429,65,134.571428571429,65.7142857142857,92.4285714285714,56.5714285714286,34.8571428571429,6.42857142857143,86.4285714285714,5,4.71428571428571,49,112.142857142857,16.1428571428571,28.4285714285714,19.2857142857143,42.2857142857143,5.28571428571429,114.428571428571,6.28571428571429,14.1428571428571,42.2857142857143,12.1428571428571,3.14285714285714,58.2857142857143,42.8571428571429,20.4285714285714,27.2857142857143,8.71428571428571,88,41.2857142857143,59,1.42857142857143,64.1428571428571,2.85714285714286,1.42857142857143,7,9.14285714285714,2.14285714285714,56.5714285714286,56.8571428571429,20.7142857142857,4.57142857142857,4.71428571428571,0.714285714285714,8,10.5714285714286,7.14285714285714,29,2.14285714285714,10.4285714285714,31.5714285714286,25,6.85714285714286,58.1428571428571,2.42857142857143,3.57142857142857,1.71428571428571,51.8571428571429,4.85714285714286,16.5714285714286,2,9.28571428571429,6,14.8571428571429,0,10.4285714285714,0.142857142857143,0.714285714285714,3.28571428571429,2.57142857142857,0.714285714285714,13.5714285714286,1.57142857142857,0.857142857142857,13.5714285714286,1.85714285714286,9.42857142857143,1.57142857142857,2.28571428571429,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2020-05-26,22.1428571428571,2.71428571428571,1570.57142857143,443.285714285714,89.5714285714286,100.428571428571,915.285714285714,191.857142857143,898.285714285714,10.4285714285714,310.428571428571,154.714285714286,106.571428571429,12.8571428571429,54,14.4285714285714,84.2857142857143,7.28571428571429,7.14285714285714,84.4285714285714,149.142857142857,72,143.285714285714,63.8571428571429,90.7142857142857,55.1428571428571,34.2857142857143,6.14285714285714,86.4285714285714,3.85714285714286,5.42857142857143,51.7142857142857,112,16.4285714285714,31.5714285714286,17.7142857142857,46.8571428571429,5,110.571428571429,6.42857142857143,13.5714285714286,45,12.1428571428571,2.85714285714286,59.4285714285714,45.7142857142857,20.4285714285714,29.7142857142857,7.57142857142857,88.7142857142857,43.2857142857143,62.2857142857143,2.28571428571429,74,3.57142857142857,1.71428571428571,6.14285714285714,10,2.42857142857143,59.8571428571429,58,20.1428571428571,4.42857142857143,4.28571428571429,0.714285714285714,8.42857142857143,9.57142857142857,7.28571428571429,30.2857142857143,2.71428571428571,10,34,25.2857142857143,7,58.8571428571429,2.42857142857143,3.42857142857143,1.71428571428571,49.5714285714286,4.57142857142857,17.2857142857143,2.14285714285714,10.2857142857143,6.71428571428571,14.8571428571429,0,11.2857142857143,0.142857142857143,1,3.42857142857143,1.71428571428571,0.857142857142857,11.1428571428571,1.42857142857143,0.714285714285714,14.8571428571429,2.14285714285714,10.5714285714286,1.42857142857143,2.42857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-05-27,23.4285714285714,2.14285714285714,1638.28571428571,451.428571428571,89,98.7142857142857,1047.14285714286,196,984,12.1428571428571,354.428571428571,163,107,13.2857142857143,52.1428571428571,12.8571428571429,85.1428571428571,7.71428571428571,6.71428571428571,82.8571428571429,148.571428571429,74.8571428571429,144.857142857143,62.7142857142857,92.1428571428571,43.8571428571429,35.4285714285714,6.85714285714286,93.4285714285714,4,5.85714285714286,51.4285714285714,111.857142857143,19.1428571428571,32.4285714285714,18.5714285714286,46.4285714285714,6.28571428571429,108.428571428571,5.85714285714286,14.1428571428571,43.4285714285714,12.4285714285714,2.42857142857143,60.2857142857143,47.5714285714286,13.2857142857143,28.4285714285714,8.71428571428571,90.1428571428571,44.2857142857143,55.2857142857143,2.28571428571429,72.2857142857143,3.42857142857143,1.85714285714286,7,11.2857142857143,2.71428571428571,62.2857142857143,62.5714285714286,21.2857142857143,4.42857142857143,3.71428571428571,1.14285714285714,9,10.1428571428571,9.14285714285714,32,2.42857142857143,10.1428571428571,35,24.4285714285714,6.57142857142857,58.8571428571429,2.14285714285714,3.42857142857143,1.85714285714286,50.1428571428571,4.42857142857143,21.8571428571429,2.42857142857143,10.5714285714286,7.42857142857143,16.1428571428571,0,12.2857142857143,0.142857142857143,1.28571428571429,3.71428571428571,2,0.857142857142857,16.2857142857143,1.57142857142857,1,17.4285714285714,1.85714285714286,12,1.28571428571429,2.71428571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
